,report_date,country,pos_cases_tot,pos_cases_new,death_tot,death_new,pos_per_hunThou,new_cases,delta_new_cases,d_new_cases_pop
3241,2020-05-26,ghana,6808,125,32,0,21.890675241157556,125.0,59.0,0.00018971061093247588
3242,2020-05-26,kenya,1286,72,52,1,2.4037383177570093,72.0,50.0,9.345794392523365e-05
3243,2020-05-26,mali,1059,29,67,2,5.216748768472907,29.0,14.0,6.896551724137931e-05
3244,2020-05-26,mauritius,334,0,10,0,25.69230769230769,0.0,-2.0,-0.00015384615384615385
3245,2020-05-26,mozambique,209,15,1,1,0.6698717948717948,15.0,-11.0,-3.525641025641026e-05
3246,2020-05-26,namibia,21,0,0,0,0.84,0.0,-1.0,-3.9999999999999996e-05
3247,2020-05-26,niger,951,6,62,1,3.9297520661157024,6.0,4.0,1.652892561983471e-05
3248,2020-05-26,nigeria,8068,229,233,7,3.9146045608927706,229.0,-84.0,-4.0756914119359534e-05
3249,2020-05-26,rwanda,336,9,0,0,2.5846153846153848,9.0,7.0,5.384615384615385e-05
3250,2020-05-26,senegal,3130,83,36,1,18.74251497005988,83.0,12.0,7.18562874251497e-05
3251,2020-05-26,south africa,23615,1032,481,52,39.622483221476514,1032.0,-208.0,-0.000348993288590604
3252,2020-05-26,togo,386,5,13,1,4.650602409638553,5.0,-3.0,-3.6144578313253004e-05
3253,2020-05-26,uganda,222,10,0,0,0.48577680525164113,10.0,-4.0,-8.7527352297593e-06
3254,2020-05-26,zambia,920,0,7,0,5.0,0.0,0.0,0.0
3255,2020-05-26,zimbabwe,56,0,4,0,0.37583892617449666,0.0,0.0,0.0
3256,2020-05-27,angola,71,2,4,0,0.21846153846153848,2.0,2.0,6.153846153846154e-06
3257,2020-05-27,benin,208,17,3,0,1.7049180327868854,17.0,17.0,0.00013934426229508196
3258,2020-05-27,botswana,35,0,1,0,1.5217391304347827,0.0,0.0,0.0
3259,2020-05-27,burkina faso,845,4,53,1,4.043062200956938,4.0,-5.0,-2.3923444976076556e-05
3260,2020-05-27,cameroon,5356,312,175,4,20.135338345864664,312.0,158.0,0.000593984962406015
3261,2020-05-27,cote divoire,2477,54,30,0,9.454198473282442,54.0,7.0,2.67175572519084e-05
3262,2020-05-27,gabon,2238,103,14,0,101.72727272727273,103.0,-98.0,-0.004454545454545455
3263,2020-05-27,ghana,7117,309,34,2,22.884244372990352,309.0,184.0,0.0005916398713826367
3264,2020-05-27,kenya,1348,62,52,0,2.519626168224299,62.0,-10.0,-1.869158878504673e-05
3265,2020-05-27,mali,1077,18,70,3,5.305418719211823,18.0,-11.0,-5.4187192118226595e-05
3266,2020-05-27,mauritius,334,0,10,0,25.69230769230769,0.0,0.0,0.0
3267,2020-05-27,mozambique,213,4,1,0,0.6826923076923077,4.0,-11.0,-3.525641025641026e-05
3268,2020-05-27,namibia,21,0,0,0,0.84,0.0,0.0,0.0
3269,2020-05-27,niger,952,1,63,1,3.9338842975206614,1.0,-5.0,-2.0661157024793387e-05
3270,2020-05-27,nigeria,8344,276,249,16,4.04852013585638,276.0,47.0,2.2804463852498787e-05
3271,2020-05-27,rwanda,339,3,0,0,2.6076923076923078,3.0,-6.0,-4.615384615384616e-05
3272,2020-05-27,senegal,3161,31,37,1,18.92814371257485,31.0,-52.0,-0.00031137724550898206
3273,2020-05-27,south africa,24264,649,524,43,40.71140939597315,649.0,-383.0,-0.0006426174496644294
3274,2020-05-27,togo,391,5,13,0,4.710843373493975,5.0,0.0,0.0
3275,2020-05-27,uganda,253,31,0,0,0.5536105032822757,31.0,21.0,4.595185995623633e-05
3276,2020-05-27,zambia,920,0,7,0,5.0,0.0,0.0,0.0
3277,2020-05-27,zimbabwe,56,0,4,0,0.37583892617449666,0.0,0.0,0.0
3278,2020-05-28,angola,71,0,4,0,0.21846153846153848,0.0,-2.0,-6.153846153846154e-06
3279,2020-05-28,benin,210,2,3,0,1.721311475409836,2.0,-15.0,-0.00012295081967213115
3280,2020-05-28,botswana,35,0,1,0,1.5217391304347827,0.0,0.0,0.0
3281,2020-05-28,burkina faso,845,0,53,0,4.043062200956938,0.0,-4.0,-1.9138755980861243e-05
3282,2020-05-28,cameroon,5356,0,177,2,20.135338345864664,0.0,-312.0,-0.0011729323308270676
3283,2020-05-28,cote divoire,2556,79,31,1,9.755725190839694,79.0,25.0,9.541984732824427e-05
3284,2020-05-28,gabon,2319,81,14,0,105.4090909090909,81.0,-22.0,-0.001
3285,2020-05-28,ghana,7303,186,34,0,23.482315112540192,186.0,-123.0,-0.00039549839228295817
3286,2020-05-28,kenya,1471,123,55,3,2.749532710280374,123.0,61.0,0.00011401869158878504
3287,2020-05-28,mali,1116,39,70,0,5.497536945812808,39.0,21.0,0.00010344827586206896
3288,2020-05-28,mauritius,334,0,10,0,25.69230769230769,0.0,0.0,0.0
3289,2020-05-28,mozambique,227,14,1,0,0.7275641025641025,14.0,10.0,3.205128205128205e-05
3290,2020-05-28,namibia,22,1,0,0,0.88,1.0,1.0,3.9999999999999996e-05
3291,2020-05-28,niger,955,3,64,1,3.9462809917355375,3.0,2.0,8.264462809917356e-06
3292,2020-05-28,nigeria,8733,389,254,5,4.2372634643377,389.0,113.0,5.482775351770985e-05
3293,2020-05-28,rwanda,346,7,0,0,2.6615384615384614,7.0,4.0,3.076923076923077e-05
3294,2020-05-28,senegal,3253,92,39,2,19.479041916167663,92.0,61.0,0.0003652694610778443
3295,2020-05-28,south africa,25937,1673,552,28,43.51845637583893,1673.0,1024.0,0.0017181208053691276
3296,2020-05-28,togo,395,4,13,0,4.759036144578312,4.0,-1.0,-1.2048192771084337e-05
3297,2020-05-28,uganda,281,28,0,0,0.6148796498905907,28.0,-3.0,-6.5645514223194745e-06
3298,2020-05-28,zambia,1057,137,7,0,5.744565217391304,137.0,137.0,0.0007445652173913044
3299,2020-05-28,zimbabwe,132,76,4,0,0.8859060402684564,76.0,76.0,0.0005100671140939598
3300,2020-05-29,angola,73,2,4,0,0.2246153846153846,2.0,2.0,6.153846153846154e-06
3301,2020-05-29,benin,210,0,3,0,1.721311475409836,0.0,-2.0,-1.6393442622950818e-05
3302,2020-05-29,botswana,35,0,1,0,1.5217391304347827,0.0,0.0,0.0
3303,2020-05-29,burkina faso,847,2,53,0,4.052631578947368,2.0,2.0,9.569377990430622e-06
3304,2020-05-29,cameroon,5356,0,177,0,20.135338345864664,0.0,0.0,0.0
3305,2020-05-29,cote divoire,2641,85,32,1,10.080152671755725,85.0,6.0,2.2900763358778624e-05
3306,2020-05-29,gabon,2431,112,14,0,110.50000000000001,112.0,31.0,0.001409090909090909
3307,2020-05-29,ghana,7303,0,34,0,23.482315112540192,0.0,-186.0,-0.0005980707395498393
3308,2020-05-29,kenya,1618,147,58,3,3.0242990654205606,147.0,24.0,4.485981308411215e-05
3309,2020-05-29,mali,1194,78,72,2,5.8817733990147785,78.0,39.0,0.0001921182266009852
3310,2020-05-29,mauritius,334,0,10,0,25.69230769230769,0.0,0.0,0.0
3311,2020-05-29,mozambique,233,6,2,1,0.7467948717948718,6.0,-8.0,-2.5641025641025643e-05
3312,2020-05-29,namibia,22,0,0,0,0.88,0.0,-1.0,-3.9999999999999996e-05
3313,2020-05-29,niger,955,0,64,0,3.9462809917355375,0.0,-3.0,-1.2396694214876034e-05
3314,2020-05-29,nigeria,8915,182,259,5,4.3255701115963126,182.0,-207.0,-0.00010043668122270742
3315,2020-05-29,rwanda,349,3,0,0,2.684615384615385,3.0,-4.0,-3.076923076923077e-05
3316,2020-05-29,senegal,3348,95,41,2,20.047904191616766,95.0,3.0,1.7964071856287426e-05
3317,2020-05-29,south africa,27403,1466,577,25,45.97818791946309,1466.0,-207.0,-0.0003473154362416107
3318,2020-05-29,togo,422,27,13,0,5.0843373493975905,27.0,23.0,0.0002771084337349397
3319,2020-05-29,uganda,317,36,0,0,0.6936542669584246,36.0,8.0,1.75054704595186e-05
3320,2020-05-29,zambia,1057,0,7,0,5.744565217391304,0.0,-137.0,-0.0007445652173913044
3321,2020-05-29,zimbabwe,149,17,4,0,1.0,17.0,-59.0,-0.0003959731543624161
3322,2020-05-30,angola,77,4,4,0,0.23692307692307693,4.0,2.0,6.153846153846154e-06
3323,2020-05-30,benin,224,14,3,0,1.8360655737704918,14.0,14.0,0.00011475409836065575
3324,2020-05-30,botswana,35,0,1,0,1.5217391304347827,0.0,0.0,0.0
3325,2020-05-30,burkina faso,847,0,53,0,4.052631578947368,0.0,-2.0,-9.569377990430622e-06
3326,2020-05-30,cameroon,5436,80,177,0,20.43609022556391,80.0,80.0,0.0003007518796992481
3327,2020-05-30,cote divoire,2750,109,32,0,10.49618320610687,109.0,24.0,9.16030534351145e-05
3328,2020-05-30,gabon,2613,182,15,1,118.77272727272728,182.0,70.0,0.003181818181818182
3329,2020-05-30,ghana,7616,313,34,0,24.488745980707392,313.0,313.0,0.0010064308681672026
3330,2020-05-30,kenya,1745,127,62,4,3.2616822429906542,127.0,-20.0,-3.738317757009346e-05
3331,2020-05-30,mali,1226,32,73,1,6.039408866995074,32.0,-46.0,-0.00022660098522167486
3332,2020-05-30,mauritius,335,1,10,0,25.769230769230766,1.0,1.0,7.692307692307693e-05
3333,2020-05-30,mozambique,234,1,2,0,0.75,1.0,-5.0,-1.6025641025641026e-05
3334,2020-05-30,namibia,23,1,0,0,0.92,1.0,1.0,3.9999999999999996e-05
3335,2020-05-30,niger,955,0,64,0,3.9462809917355375,0.0,0.0,0.0
3336,2020-05-30,nigeria,9302,387,261,2,4.513343037360504,387.0,205.0,9.94662785055798e-05
3337,2020-05-30,rwanda,355,6,0,0,2.730769230769231,6.0,3.0,2.307692307692308e-05
3338,2020-05-30,senegal,3429,81,41,0,20.53293413173653,81.0,-14.0,-8.383233532934131e-05
3339,2020-05-30,south africa,29240,1837,611,34,49.060402684563755,1837.0,371.0,0.00062248322147651
3340,2020-05-30,togo,428,6,13,0,5.156626506024096,6.0,-21.0,-0.00025301204819277106
3341,2020-05-30,uganda,329,12,0,0,0.7199124726477024,12.0,-24.0,-5.2516411378555796e-05
3342,2020-05-30,zambia,1057,0,7,0,5.744565217391304,0.0,0.0,0.0
3343,2020-05-30,zimbabwe,160,11,4,0,1.0738255033557047,11.0,-6.0,-4.026845637583892e-05
3344,2020-05-31,angola,84,7,4,0,0.25846153846153846,7.0,3.0,9.23076923076923e-06
3345,2020-05-31,benin,232,8,3,0,1.9016393442622952,8.0,-6.0,-4.918032786885246e-05
3346,2020-05-31,botswana,35,0,1,0,1.5217391304347827,0.0,0.0,0.0
3347,2020-05-31,burkina faso,853,6,53,0,4.08133971291866,6.0,6.0,2.8708133971291865e-05
3348,2020-05-31,cameroon,5904,468,191,14,22.195488721804512,468.0,388.0,0.0014586466165413534
3349,2020-05-31,cote divoire,2799,49,33,1,10.68320610687023,49.0,-60.0,-0.00022900763358778625
3350,2020-05-31,gabon,2655,42,17,2,120.68181818181817,42.0,-140.0,-0.006363636363636364
3351,2020-05-31,ghana,7768,152,35,1,24.977491961414792,152.0,-161.0,-0.0005176848874598071
3352,2020-05-31,kenya,1888,143,63,1,3.5289719626168226,143.0,16.0,2.9906542056074768e-05
3353,2020-05-31,mali,1250,24,76,3,6.157635467980295,24.0,-8.0,-3.940886699507389e-05
3354,2020-05-31,mauritius,335,0,10,0,25.769230769230766,0.0,-1.0,-7.692307692307693e-05
3355,2020-05-31,mozambique,244,10,2,0,0.782051282051282,10.0,9.0,2.8846153846153845e-05
3356,2020-05-31,namibia,23,0,0,0,0.92,0.0,-1.0,-3.9999999999999996e-05
3357,2020-05-31,niger,956,1,64,0,3.9504132231404956,1.0,1.0,4.132231404958678e-06
3358,2020-05-31,nigeria,9855,553,273,12,4.781659388646288,553.0,166.0,8.054342552159146e-05
3359,2020-05-31,rwanda,359,4,1,1,2.7615384615384615,4.0,-2.0,-1.5384615384615384e-05
3360,2020-05-31,senegal,3535,106,42,1,21.16766467065868,106.0,25.0,0.0001497005988023952
3361,2020-05-31,south africa,30967,1727,643,32,51.95805369127516,1727.0,-110.0,-0.00018456375838926176
3362,2020-05-31,togo,433,5,13,0,5.216867469879518,5.0,-1.0,-1.2048192771084337e-05
3363,2020-05-31,uganda,413,84,0,0,0.9037199124726477,84.0,72.0,0.0001575492341356674
3364,2020-05-31,zambia,1057,0,7,0,5.744565217391304,0.0,0.0,0.0
3365,2020-05-31,zimbabwe,174,14,4,0,1.167785234899329,14.0,3.0,2.013422818791946e-05
3366,2020-06-01,angola,86,2,4,0,0.2646153846153846,2.0,-5.0,-1.5384615384615384e-05
3367,2020-06-01,benin,232,0,3,0,1.9016393442622952,0.0,-8.0,-6.557377049180327e-05
3368,2020-06-01,botswana,38,3,1,0,1.652173913043478,3.0,3.0,0.00013043478260869567
3369,2020-06-01,burkina faso,881,28,53,0,4.215311004784689,28.0,22.0,0.00010526315789473683
3370,2020-06-01,cameroon,5904,0,191,0,22.195488721804512,0.0,-468.0,-0.0017593984962406015
3371,2020-06-01,cote divoire,2833,34,33,0,10.81297709923664,34.0,-15.0,-5.725190839694656e-05
3372,2020-06-01,gabon,2655,0,17,0,120.68181818181817,0.0,-42.0,-0.0019090909090909091
3373,2020-06-01,ghana,8070,302,36,1,25.948553054662376,302.0,150.0,0.0004823151125401929
3374,2020-06-01,kenya,1962,74,64,1,3.6672897196261687,74.0,-69.0,-0.00012897196261682243
3375,2020-06-01,mali,1265,15,77,1,6.231527093596059,15.0,-9.0,-4.4334975369458126e-05
3376,2020-06-01,mauritius,335,0,10,0,25.769230769230766,0.0,0.0,0.0
3377,2020-06-01,mozambique,254,10,2,0,0.8141025641025641,10.0,0.0,0.0
3378,2020-06-01,namibia,24,1,0,0,0.96,1.0,1.0,3.9999999999999996e-05
3379,2020-06-01,niger,958,2,64,0,3.958677685950413,2.0,1.0,4.132231404958678e-06
3380,2020-06-01,nigeria,10162,307,287,14,4.930616205725376,307.0,-246.0,-0.00011935953420669579
3381,2020-06-01,rwanda,370,11,1,0,2.8461538461538463,11.0,7.0,5.384615384615385e-05
3382,2020-06-01,senegal,3645,110,42,0,21.82634730538922,110.0,4.0,2.3952095808383234e-05
3383,2020-06-01,south africa,32683,1716,683,40,54.83724832214765,1716.0,-11.0,-1.8456375838926174e-05
3384,2020-06-01,togo,442,9,13,0,5.325301204819277,9.0,4.0,4.819277108433735e-05
3385,2020-06-01,uganda,458,45,0,0,1.0021881838074398,45.0,-39.0,-8.533916849015318e-05
3386,2020-06-01,zambia,1057,0,7,0,5.744565217391304,0.0,0.0,0.0
3387,2020-06-01,zimbabwe,178,4,4,0,1.1946308724832215,4.0,-10.0,-6.711409395973154e-05
3388,2020-06-02,angola,86,0,4,0,0.2646153846153846,0.0,-2.0,-6.153846153846154e-06
3389,2020-06-02,benin,243,11,3,0,1.9918032786885245,11.0,11.0,9.01639344262295e-05
3390,2020-06-02,botswana,38,0,1,0,1.652173913043478,0.0,-3.0,-0.00013043478260869567
3391,2020-06-02,burkina faso,881,0,53,0,4.215311004784689,0.0,-28.0,-0.0001339712918660287
3392,2020-06-02,cameroon,6397,493,199,8,24.048872180451127,493.0,493.0,0.0018533834586466167
3393,2020-06-02,cote divoire,2951,118,33,0,11.263358778625955,118.0,84.0,0.00032061068702290074
3394,2020-06-02,gabon,2655,0,17,0,120.68181818181817,0.0,0.0,0.0
3395,2020-06-02,ghana,8070,0,36,0,25.948553054662376,0.0,-302.0,-0.0009710610932475883
3396,2020-06-02,kenya,2021,59,69,5,3.777570093457944,59.0,-15.0,-2.8037383177570097e-05
3397,2020-06-02,mali,1315,50,78,1,6.4778325123152705,50.0,35.0,0.00017241379310344826
3398,2020-06-02,mauritius,335,0,10,0,25.769230769230766,0.0,0.0,0.0
3399,2020-06-02,mozambique,254,0,2,0,0.8141025641025641,0.0,-10.0,-3.205128205128205e-05
3400,2020-06-02,namibia,25,1,0,0,1.0,1.0,0.0,0.0
3401,2020-06-02,niger,958,0,65,1,3.958677685950413,0.0,-2.0,-8.264462809917356e-06
3402,2020-06-02,nigeria,10578,416,299,12,5.132459970887918,416.0,109.0,5.2886948083454634e-05
3403,2020-06-02,rwanda,377,7,1,0,2.9,7.0,-4.0,-3.076923076923077e-05
3404,2020-06-02,senegal,3739,94,42,0,22.389221556886227,94.0,-16.0,-9.580838323353294e-05
3405,2020-06-02,south africa,34357,1674,705,22,57.645973154362416,1674.0,-42.0,-7.046979865771812e-05
3406,2020-06-02,togo,443,1,13,0,5.337349397590361,1.0,-8.0,-9.63855421686747e-05
3407,2020-06-02,uganda,457,-1,0,0,1.0,-1.0,-46.0,-0.00010065645514223195
3408,2020-06-02,zambia,1089,32,7,0,5.918478260869565,32.0,32.0,0.00017391304347826088
3409,2020-06-02,zimbabwe,203,25,4,0,1.3624161073825503,25.0,21.0,0.00014093959731543624
3410,2020-06-03,angola,86,0,4,0,0.2646153846153846,0.0,0.0,0.0
3411,2020-06-03,benin,244,1,3,0,2.0,1.0,-10.0,-8.19672131147541e-05
3412,2020-06-03,botswana,38,0,1,0,1.652173913043478,0.0,0.0,0.0
3413,2020-06-03,burkina faso,883,2,53,0,4.22488038277512,2.0,2.0,9.569377990430622e-06
3414,2020-06-03,cameroon,6585,188,200,1,24.755639097744364,188.0,-305.0,-0.0011466165413533834
3415,2020-06-03,cote divoire,3024,73,33,0,11.541984732824428,73.0,-45.0,-0.0001717557251908397
3416,2020-06-03,gabon,2803,148,20,3,127.40909090909092,148.0,148.0,0.006727272727272728
3417,2020-06-03,ghana,8297,227,38,2,26.678456591639872,227.0,227.0,0.0007299035369774919
3418,2020-06-03,kenya,2093,72,71,2,3.91214953271028,72.0,13.0,2.429906542056075e-05
3419,2020-06-03,mali,1351,36,78,0,6.655172413793103,36.0,-14.0,-6.896551724137931e-05
3420,2020-06-03,mauritius,335,0,10,0,25.769230769230766,0.0,0.0,0.0
3421,2020-06-03,mozambique,307,53,2,0,0.983974358974359,53.0,53.0,0.00016987179487179486
3422,2020-06-03,namibia,25,0,0,0,1.0,0.0,-1.0,-3.9999999999999996e-05
3423,2020-06-03,niger,960,2,65,0,3.9669421487603307,2.0,2.0,8.264462809917356e-06
3424,2020-06-03,nigeria,10819,241,314,15,5.249393498301795,241.0,-175.0,-8.49102377486657e-05
3425,2020-06-03,rwanda,384,7,2,1,2.953846153846154,7.0,0.0,0.0
3426,2020-06-03,senegal,3836,97,43,1,22.97005988023952,97.0,3.0,1.7964071856287426e-05
3427,2020-06-03,south africa,35812,1455,755,50,60.08724832214765,1455.0,-219.0,-0.0003674496644295302
3428,2020-06-03,togo,445,2,13,0,5.361445783132529,2.0,1.0,1.2048192771084337e-05
3429,2020-06-03,uganda,489,32,0,0,1.0700218818380745,32.0,33.0,7.221006564551423e-05
3430,2020-06-03,zambia,1089,0,7,0,5.918478260869565,0.0,-32.0,-0.00017391304347826088
3431,2020-06-03,zimbabwe,206,3,4,0,1.3825503355704698,3.0,-22.0,-0.0001476510067114094
3432,2020-06-04,angola,86,0,4,0,0.2646153846153846,0.0,0.0,0.0
3433,2020-06-04,benin,244,0,3,0,2.0,0.0,-1.0,-8.196721311475409e-06
3434,2020-06-04,botswana,40,2,1,0,1.7391304347826086,2.0,2.0,8.695652173913044e-05
3435,2020-06-04,burkina faso,884,1,53,0,4.229665071770335,1.0,-1.0,-4.784688995215311e-06
3436,2020-06-04,cameroon,6752,167,200,0,25.383458646616543,167.0,-21.0,-7.894736842105263e-05
3437,2020-06-04,cote divoire,3024,0,33,0,11.541984732824428,0.0,-73.0,-0.0002786259541984733
3438,2020-06-04,gabon,2902,99,20,0,131.9090909090909,99.0,-49.0,-0.0022272727272727275
3439,2020-06-04,ghana,8548,251,38,0,27.485530546623792,251.0,24.0,7.717041800643087e-05
3440,2020-06-04,kenya,2216,123,74,3,4.142056074766355,123.0,51.0,9.532710280373832e-05
3441,2020-06-04,mali,1351,0,78,0,6.655172413793103,0.0,-36.0,-0.0001773399014778325
3442,2020-06-04,mauritius,335,0,10,0,25.769230769230766,0.0,0.0,0.0
3443,2020-06-04,mozambique,316,9,2,0,1.0128205128205128,9.0,-44.0,-0.00014102564102564104
3444,2020-06-04,namibia,25,0,0,0,1.0,0.0,0.0,0.0
3445,2020-06-04,niger,961,1,65,0,3.971074380165289,1.0,-1.0,-4.132231404958678e-06
3446,2020-06-04,nigeria,11166,347,315,1,5.417758369723435,347.0,106.0,5.143134400776322e-05
3447,2020-06-04,rwanda,397,13,2,0,3.053846153846154,13.0,6.0,4.615384615384616e-05
3448,2020-06-04,senegal,3932,96,45,2,23.544910179640716,96.0,-1.0,-5.9880239520958085e-06
3449,2020-06-04,south africa,37525,1713,792,37,62.96140939597315,1713.0,258.0,0.00043288590604026846
3450,2020-06-04,togo,452,7,13,0,5.44578313253012,7.0,5.0,6.024096385542168e-05
3451,2020-06-04,uganda,507,18,0,0,1.1094091903719911,18.0,-14.0,-3.063457330415754e-05
3452,2020-06-04,zambia,1089,0,7,0,5.918478260869565,0.0,0.0,0.0
3453,2020-06-04,zimbabwe,222,16,4,0,1.4899328859060403,16.0,13.0,8.7248322147651e-05
3454,2020-06-05,angola,86,0,4,0,0.2646153846153846,0.0,0.0,0.0
3455,2020-06-05,benin,261,17,3,0,2.139344262295082,17.0,17.0,0.00013934426229508196
3456,2020-06-05,botswana,40,0,1,0,1.7391304347826086,0.0,-2.0,-8.695652173913044e-05
3457,2020-06-05,burkina faso,885,1,53,0,4.23444976076555,1.0,0.0,0.0
3458,2020-06-05,cameroon,6789,37,203,3,25.522556390977442,37.0,-130.0,-0.0004887218045112782
3459,2020-06-05,cote divoire,3262,238,35,2,12.450381679389315,238.0,238.0,0.0009083969465648855
3460,2020-06-05,gabon,2955,53,21,1,134.3181818181818,53.0,-46.0,-0.002090909090909091
3461,2020-06-05,ghana,8885,337,38,0,28.569131832797424,337.0,86.0,0.0002765273311897106
3462,2020-06-05,kenya,2340,124,78,4,4.373831775700935,124.0,1.0,1.869158878504673e-06
3463,2020-06-05,mali,1461,110,85,7,7.197044334975369,110.0,110.0,0.0005418719211822661
3464,2020-06-05,mauritius,335,0,10,0,25.769230769230766,0.0,0.0,0.0
3465,2020-06-05,mozambique,352,36,2,0,1.1282051282051282,36.0,27.0,8.653846153846155e-05
3466,2020-06-05,namibia,25,0,0,0,1.0,0.0,0.0,0.0
3467,2020-06-05,niger,963,2,65,0,3.9793388429752063,2.0,1.0,4.132231404958678e-06
3468,2020-06-05,nigeria,11516,350,323,8,5.587578845220767,350.0,3.0,1.4556040756914118e-06
3469,2020-06-05,rwanda,410,13,2,0,3.1538461538461537,13.0,0.0,0.0
3470,2020-06-05,senegal,4021,89,45,0,24.077844311377245,89.0,-7.0,-4.191616766467066e-05
3471,2020-06-05,south africa,40792,3267,848,56,68.44295302013423,3267.0,1554.0,0.0026073825503355706
3472,2020-06-05,togo,465,13,13,0,5.602409638554216,13.0,6.0,7.228915662650601e-05
3473,2020-06-05,uganda,522,15,0,0,1.1422319474835887,15.0,-3.0,-6.5645514223194745e-06
3474,2020-06-05,zambia,1111,22,7,0,6.038043478260869,22.0,22.0,0.00011956521739130434
3475,2020-06-05,zimbabwe,237,15,4,0,1.5906040268456376,15.0,-1.0,-6.7114093959731546e-06
3476,2020-06-06,angola,86,0,4,0,0.2646153846153846,0.0,0.0,0.0
3477,2020-06-06,benin,261,0,3,0,2.139344262295082,0.0,-17.0,-0.00013934426229508196
3478,2020-06-06,botswana,40,0,1,0,1.7391304347826086,0.0,0.0,0.0
3479,2020-06-06,burkina faso,888,3,53,0,4.248803827751196,3.0,2.0,9.569377990430622e-06
3480,2020-06-06,cameroon,7599,810,203,0,28.56766917293233,810.0,773.0,0.002906015037593985
3481,2020-06-06,cote divoire,3431,169,36,1,13.095419847328245,169.0,-69.0,-0.0002633587786259542
3482,2020-06-06,gabon,3101,146,21,0,140.95454545454547,146.0,93.0,0.004227272727272727
3483,2020-06-06,ghana,9168,283,42,4,29.479099678456592,283.0,-54.0,-0.00017363344051446946
3484,2020-06-06,kenya,2474,134,79,1,4.624299065420561,134.0,10.0,1.869158878504673e-05
3485,2020-06-06,mali,1485,24,87,2,7.315270935960591,24.0,-86.0,-0.0004236453201970443
3486,2020-06-06,mauritius,337,2,10,0,25.923076923076923,2.0,2.0,0.00015384615384615385
3487,2020-06-06,mozambique,354,2,2,0,1.1346153846153848,2.0,-34.0,-0.00010897435897435896
3488,2020-06-06,namibia,25,0,0,0,1.0,0.0,0.0,0.0
3489,2020-06-06,niger,966,3,65,0,3.991735537190083,3.0,1.0,4.132231404958678e-06
3490,2020-06-06,nigeria,11844,328,333,10,5.746724890829695,328.0,-22.0,-1.0674429888403688e-05
3491,2020-06-06,rwanda,420,10,2,0,3.230769230769231,10.0,-3.0,-2.307692307692308e-05
3492,2020-06-06,senegal,4155,134,45,0,24.880239520958085,134.0,45.0,0.0002694610778443114
3493,2020-06-06,south africa,43434,2642,908,60,72.8758389261745,2642.0,-625.0,-0.0010486577181208054
3494,2020-06-06,togo,485,20,13,0,5.8433734939759026,20.0,7.0,8.433734939759036e-05
3495,2020-06-06,uganda,557,35,0,0,1.2188183807439825,35.0,20.0,4.37636761487965e-05
3496,2020-06-06,zambia,1111,0,7,0,6.038043478260869,0.0,-22.0,-0.00011956521739130434
3497,2020-06-06,zimbabwe,265,28,4,0,1.778523489932886,28.0,13.0,8.7248322147651e-05
3498,2020-06-07,angola,86,0,4,0,0.2646153846153846,0.0,0.0,0.0
3499,2020-06-07,benin,268,7,4,1,2.1967213114754096,7.0,7.0,5.737704918032788e-05
3500,2020-06-07,botswana,40,0,1,0,1.7391304347826086,0.0,0.0,0.0
3501,2020-06-07,burkina faso,888,0,53,0,4.248803827751196,0.0,-3.0,-1.4354066985645932e-05
3502,2020-06-07,cameroon,7599,0,203,0,28.56766917293233,0.0,-810.0,-0.003045112781954887
3503,2020-06-07,cote divoire,3557,126,36,0,13.576335877862595,126.0,-43.0,-0.00016412213740458014
3504,2020-06-07,gabon,3101,0,21,0,140.95454545454547,0.0,-146.0,-0.006636363636363636
3505,2020-06-07,ghana,9462,294,44,2,30.424437299035368,294.0,11.0,3.536977491961415e-05
3506,2020-06-07,kenya,2600,126,83,4,4.85981308411215,126.0,-8.0,-1.4953271028037384e-05
3507,2020-06-07,mali,1523,38,90,3,7.502463054187192,38.0,14.0,6.896551724137931e-05
3508,2020-06-07,mauritius,337,0,10,0,25.923076923076923,0.0,-2.0,-0.00015384615384615385
3509,2020-06-07,mozambique,411,57,2,0,1.3173076923076923,57.0,55.0,0.00017628205128205127
3510,2020-06-07,namibia,29,4,0,0,1.1600000000000001,4.0,4.0,0.00015999999999999999
3511,2020-06-07,niger,970,4,65,0,4.008264462809917,4.0,1.0,4.132231404958678e-06
3512,2020-06-07,nigeria,12233,389,342,9,5.935468219311014,389.0,61.0,2.9597282872392042e-05
3513,2020-06-07,rwanda,431,11,2,0,3.3153846153846156,11.0,1.0,7.692307692307692e-06
3514,2020-06-07,senegal,4249,94,47,2,25.44311377245509,94.0,-40.0,-0.00023952095808383233
3515,2020-06-07,south africa,45973,2539,952,44,77.13590604026845,2539.0,-103.0,-0.00017281879194630873
3516,2020-06-07,togo,487,2,13,0,5.8674698795180715,2.0,-18.0,-0.00021686746987951806
3517,2020-06-07,uganda,593,36,0,0,1.2975929978118161,36.0,1.0,2.188183807439825e-06
3518,2020-06-07,zambia,1154,43,7,0,6.271739130434783,43.0,43.0,0.00023369565217391304
3519,2020-06-07,zimbabwe,279,14,4,0,1.8724832214765101,14.0,-14.0,-9.395973154362417e-05
3520,2020-06-08,angola,91,5,4,0,0.27999999999999997,5.0,5.0,1.5384615384615384e-05
3521,2020-06-08,benin,268,0,4,0,2.1967213114754096,0.0,-7.0,-5.737704918032788e-05
3522,2020-06-08,botswana,40,0,1,0,1.7391304347826086,0.0,0.0,0.0
